"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"de Sousa L.V.; Santos A.P.B.; Di Souza L.; Santos A.G.D.; Beatriz A.","de Sousa, Lindeberg Ventura (57201444496); Santos, Adriana Paula Batista (57216358387); Di Souza, Luiz (36175070800); Santos, Anne Gabriella Dias (36026936300); Beatriz, Adilson (6506300770)","57201444496; 57216358387; 36175070800; 36026936300; 6506300770","Evaluation of the properties of Calotropis procera oil aiming the production of biodiesel","2018","Orbital","10","2","","147","152","5","5","10.17807/orbital.v10i2.1061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044816308&doi=10.17807%2forbital.v10i2.1061&partnerID=40&md5=794fe77a12b04402a2caf4662548496d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85044816308"
"Ruiz-Luna A.; Martínez-Peralta C.; Eichler P.P.B.; Teixeira L.R.; Acosta-Morel M.; Hernández Guzmán R.; Iwama A.Y.","Ruiz-Luna, Arturo (6603492654); Martínez-Peralta, Claudia (57221783181); Eichler, Patricia P. B. (18436696100); Teixeira, Leonardo R. (57221775897); Acosta-Morel, Montserrat (57221782569); Hernández Guzmán, Rafael (24779435000); Iwama, Allan Y. (56498752300)","6603492654; 57221783181; 18436696100; 57221775897; 57221782569; 24779435000; 56498752300","Comparing vulnerability and institutional capacities in three Latin American coastal localities in response to extreme rainfall events","2021","Journal of Coastal Conservation","25","1","22","","","","1","10.1007/s11852-020-00790-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100181510&doi=10.1007%2fs11852-020-00790-4&partnerID=40&md5=c8488a0f6c4265e081083385b3e829da","Article","Final","","Scopus","2-s2.0-85100181510"
"Belete A.B.; Andreani P.; Fernández-Ontiveros J.A.; Hatziminaoglou E.; Combes F.; Sirressi M.; Slater R.; Ricci C.; Dasyra K.; Cicone C.; Aalto S.; Spinoglio L.; Imanishi M.; De Medeiros J.R.","Belete, A.Bewketu (57208322115); Andreani, P. (7007149693); Fernández-Ontiveros, J.A. (35740187800); Hatziminaoglou, E. (9336986200); Combes, F. (7004959652); Sirressi, M. (57211850008); Slater, R. (57202741632); Ricci, C. (35100915200); Dasyra, K. (12767802000); Cicone, C. (55293765700); Aalto, S. (7003768766); Spinoglio, L. (56994328300); Imanishi, M. (7101873587); De Medeiros, J.R. (7006360096)","57208322115; 7007149693; 35740187800; 9336986200; 7004959652; 57211850008; 57202741632; 35100915200; 12767802000; 55293765700; 7003768766; 56994328300; 7101873587; 7006360096","Molecular gas kinematics in the nuclear region of nearby Seyfert galaxies with ALMA","2021","Astronomy and Astrophysics","654","","A24","","","","1","10.1051/0004-6361/202140492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116676226&doi=10.1051%2f0004-6361%2f202140492&partnerID=40&md5=1fb6f12641b9808f98713ef63a97de8b","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85116676226"
"de Carvalho F.C.; do Nascimento P.F.; de Souza M.R.O.; Araujo A.S.","de Carvalho, Fabíola Correia (57215819193); do Nascimento, Paula Fabiane (57215816581); de Souza, Márcio Rodrigo Oliveira (57215819228); Araujo, Antonio Souza (7202091952)","57215819193; 57215816581; 57215819228; 7202091952","The efficiency of bimodal silica as a carbon dioxide adsorbent for natural gas treatment","2020","Processes","8","3","289","","","","10","10.3390/pr8030289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081980303&doi=10.3390%2fpr8030289&partnerID=40&md5=759f35a446bccdfdd56e6eab8bd652bb","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85081980303"
"Da Silva-Pinto T.; Silveira M.M.; De Souza J.F.; Luisa A.; Moreira P.; Vieira E.A.; Longo G.O.; Luchiari A.C.","Da Silva-Pinto, Thalles (57217585352); Silveira, Mayara Moura (56494336900); De Souza, Jéssica Ferreira (57217591583); Luisa, Ana (57219208843); Moreira, Pires (57219208888); Vieira, Edson Aparecido (54789296700); Longo, Guilherme Ortigara (54979475700); Luchiari, Ana Carolina (6507023316)","57217585352; 56494336900; 57217591583; 57219208843; 57219208888; 54789296700; 54979475700; 6507023316","Damselfish face climate change: Impact of temperature and habitat structure on agonistic behavior","2020","PLoS ONE","15","6 June","e0235389","","","","10","10.1371/journal.pone.0235389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087405294&doi=10.1371%2fjournal.pone.0235389&partnerID=40&md5=e1d0ef595f910fd6c05c0a4818ba1e3d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85087405294"
"Cavalcanti E.J.C.; Lima M.S.R.; de Souza G.F.","Cavalcanti, Eduardo J.C. (56684756700); Lima, Matheus S.R. (57201216799); de Souza, Gabriel F. (57201212172)","56684756700; 57201216799; 57201212172","Comparison of carbon capture system and concentrated solar power in natural gas combined cycle: Exergetic and exergoenvironmental analyses","2020","Renewable Energy","156","","","1336","1347","11","15","10.1016/j.renene.2019.11.153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076580495&doi=10.1016%2fj.renene.2019.11.153&partnerID=40&md5=344a8d8b34b30373696cc6e64c6a3431","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85076580495"
"Costa M.K.B.D.; Fonseca C.S.D.; Navoni J.A.; Freire E.M.X.","Costa, Mikaelle Kaline Bezerra da (57205768916); Fonseca, Camilla Siqueira da (57205767598); Navoni, Julio Alejandro (54403687700); Freire, Eliza Maria Xavier (7103410176)","57205768916; 57205767598; 54403687700; 7103410176","Snakebite accidents in Rio Grande do Norte state, Brazil: Epidemiology, health management and influence of the environmental scenario","2019","Tropical Medicine and International Health","24","4","","432","441","9","19","10.1111/tmi.13207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061474887&doi=10.1111%2ftmi.13207&partnerID=40&md5=8b80685ba267a8292d378dd0ab1849cc","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85061474887"
"da Rocha Junior C.A.N.; da Costa M.R.A.; Menezes R.F.; Attayde J.L.; Becker V.","da Rocha Junior, Carlos Alberto Nascimento (57201518575); da Costa, Mariana Rodrigues Amaral (57004410300); Menezes, Rosemberg Fernandes (57224134581); Attayde, José Luiz (6506892292); Becker, Vanessa (23466395200)","57201518575; 57004410300; 57224134581; 6506892292; 23466395200","Water volume reduction increases eutrophication risk in tropical semi-arid reservoirs; [A redução do volume intensifica o risco a eutrofização em reservatórios do semiárido tropical]","2018","Acta Limnologica Brasiliensia","30","","e106","","","","60","10.1590/s2179-975x2117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045191554&doi=10.1590%2fs2179-975x2117&partnerID=40&md5=94b4de97126cd142582175c91b6fa8da","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85045191554"
"Medeiros R.L.B.A.; Figueredo G.P.; Macedo H.P.; A.S. Oliveira Â.; Rabelo-Neto R.C.; Melo D.M.A.; Braga R.M.; Melo M.A.F.","Medeiros, Rodolfo L.B.A. (56272344800); Figueredo, Gilvan P. (57220597661); Macedo, Heloísa P. (54886224000); A.S. Oliveira, Ângelo (57220599328); Rabelo-Neto, Raimundo C. (56991497800); Melo, Dulce M.A. (9841064200); Braga, Renata M. (55210068400); Melo, Marcus A.F. (7102354647)","56272344800; 57220597661; 54886224000; 57220599328; 56991497800; 9841064200; 55210068400; 7102354647","One-pot microwave-assisted combustion synthesis of Ni-Al2O3 nanocatalysts for hydrogen production via dry reforming of methane","2021","Fuel","287","","119511","","","","34","10.1016/j.fuel.2020.119511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097465922&doi=10.1016%2fj.fuel.2020.119511&partnerID=40&md5=94c299219ba5f7555b8cffac9bfb57ab","Article","Final","","Scopus","2-s2.0-85097465922"
"Oliveira R.S.; Costa F.R.C.; van Baalen E.; de Jonge A.; Bittencourt P.R.; Almanza Y.; Barros F.D.V.; Cordoba E.C.; Fagundes M.V.; Garcia S.; Guimaraes Z.; Hertel M.; Schietti J.; Rodrigues-Souza J.; Poorter L.","Oliveira, Rafael S. (57203028938); Costa, Flavia R. C. (7201976513); van Baalen, Emma (57204120169); de Jonge, Arjen (57204127113); Bittencourt, Paulo R. (56134717100); Almanza, Yanina (57204122711); Barros, Fernanda de V. (57194834780); Cordoba, Edher C. (57204124006); Fagundes, Marina V. (57202319243); Garcia, Sabrina (56435307000); Guimaraes, Zilza T. M. (57203802528); Hertel, Mariana (57196169181); Schietti, Juliana (35345799100); Rodrigues-Souza, Jefferson (56784336000); Poorter, Lourens (56005805300)","57203028938; 7201976513; 57204120169; 57204127113; 56134717100; 57204122711; 57194834780; 57204124006; 57202319243; 56435307000; 57203802528; 57196169181; 35345799100; 56784336000; 56005805300","Embolism resistance drives the distribution of Amazonian rainforest tree species along hydro-topographic gradients","2019","New Phytologist","221","3","","1457","1465","8","112","10.1111/nph.15463","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054574588&doi=10.1111%2fnph.15463&partnerID=40&md5=c67e326d9f43372f333e0e45e717a0b2","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85054574588"
"Costa B.L.D.S.; Freitas J.C.D.O.; Melo D.M.D.A.; Araujo R.G.D.S.; Oliveira Y.H.D.; Simão C.A.","Costa, Bruno L. de S. (57194532888); Freitas, Julio C. de O. (36016617500); Melo, Dulce M. de A. (9841064200); Araujo, Romero G. da S. (57196079225); Oliveira, Yvis H. de (57517977400); Simão, Cristina A. (41461927800)","57194532888; 36016617500; 9841064200; 57196079225; 57517977400; 41461927800","Evaluation of density influence on resistance to carbonation process in oil well cement slurries","2019","Construction and Building Materials","197","","","331","338","7","24","10.1016/j.conbuildmat.2018.11.232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057342374&doi=10.1016%2fj.conbuildmat.2018.11.232&partnerID=40&md5=1ea124986ace832a84b6eb55e25e2a22","Article","Final","","Scopus","2-s2.0-85057342374"
"Lacerda L.M.; Nunes A.O.; de Paiva J.M.F.; da Silva Moris V.A.","Lacerda, Leornardo de Moura (57212514643); Nunes, Andréa Oliveira (57202775827); de Paiva, Jane Maria Faulstich (9273432500); da Silva Moris, Virgínia Aparecida (35611509900)","57212514643; 57202775827; 9273432500; 35611509900","Evaluation of environmental impacts of an industrial process using virgin and recycled polycarbonate raw material; [Avaliação dos impactos ambientais de um processo industrial utilizando como matéria-prima policarbonatos virgem e reciclado]","2019","Engenharia Sanitaria e Ambiental","24","6","","1103","1113","10","1","10.1590/s1413-41522019177627","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076885920&doi=10.1590%2fs1413-41522019177627&partnerID=40&md5=d28678ef6799ccfa19489a9ba7733671","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85076885920"
"Morais C.L.M.; Da Silva L.C.; Pinheiro N.A.; Menezes F.G.; Lima K.M.G.","Morais, Camilo L. M. (57190219188); Da Silva, Lilian C. (56567324400); Pinheiro, Nayara A. (57209681897); Menezes, Fabrício G. (16066961500); Lima, Kássio M. G. (56052429800)","57190219188; 56567324400; 57209681897; 16066961500; 56052429800","A low-cost video-based reflectometer for selective detection of Cu2+ using paper-based colorimetric sensors","2017","Journal of the Brazilian Chemical Society","28","12","","2506","2513","7","6","10.21577/0103-5053.20170087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031756696&doi=10.21577%2f0103-5053.20170087&partnerID=40&md5=37ed8b85aff3f75dcc82a79776796c8d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85031756696"
"Pennino M.G.; Coll M.; Albo-Puigserver M.; Fernández-Corredor E.; Steenbeek J.; Giráldez A.; González M.; Esteban A.; Bellido J.M.","Pennino, Maria Grazia (40762087900); Coll, Marta (57200581637); Albo-Puigserver, Marta (55607790600); Fernández-Corredor, Elena (57218453255); Steenbeek, Jeroen (26668052900); Giráldez, Ana (7004201045); González, María (57194180020); Esteban, Antonio (7101778786); Bellido, José M. (7003268719)","40762087900; 57200581637; 55607790600; 57218453255; 26668052900; 7004201045; 57194180020; 7101778786; 7003268719","Current and Future Influence of Environmental Factors on Small Pelagic Fish Distributions in the Northwestern Mediterranean Sea","2020","Frontiers in Marine Science","7","","622","","","","54","10.3389/fmars.2020.00622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086699996&doi=10.3389%2ffmars.2020.00622&partnerID=40&md5=0a0b0b87a6d9507aeabb6ee8de3751e4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85086699996"
"De Araújo M.J.G.; Villarroel-Rocha J.; De Souza V.C.; Sapag K.; Pergher S.B.C.","De Araújo, M.J.G. (57200658994); Villarroel-Rocha, J. (36873452600); De Souza, V.C. (56383494400); Sapag, K. (6602390270); Pergher, S.B.C. (6603107199)","57200658994; 36873452600; 56383494400; 6602390270; 6603107199","Carbon foams from sucrose employing different metallic nitrates as blowing agents: Application in CO2 capture","2019","Journal of Analytical and Applied Pyrolysis","141","","104627","","","","17","10.1016/j.jaap.2019.05.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066813312&doi=10.1016%2fj.jaap.2019.05.016&partnerID=40&md5=15e73f6a6696e06103ac26049d9be1cb","Article","Final","","Scopus","2-s2.0-85066813312"
"dos Santos J.R.M.; de Almeida Vieira F.; Fajardo C.G.; Brandão M.M.; Silva R.A.R.; Jump A.S.","dos Santos, Jéssica Ritchele Moura (57218922247); de Almeida Vieira, Fábio (57220478829); Fajardo, Cristiane Gouvêa (36682240900); Brandão, Murilo Malveira (53863083000); Silva, Richeliel Albert Rodrigues (57198497921); Jump, Alistair S. (8675585800)","57218922247; 57220478829; 36682240900; 53863083000; 57198497921; 8675585800","Overexploitation and anthropogenic disturbances threaten the genetic diversity of an economically important neotropical palm","2021","Biodiversity and Conservation","30","8-9","","2395","2413","18","7","10.1007/s10531-021-02200-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106747335&doi=10.1007%2fs10531-021-02200-z&partnerID=40&md5=4fea7db709f66911420098a6c98964fd","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85106747335"
"Cohen I.; Lichston J.E.; de Macêdo C.E.C.; Rachmilevitch S.","Cohen, Itay (57189761038); Lichston, Juliana Espada (14522808300); de Macêdo, Cristiane Elizabeth Costa (24474078500); Rachmilevitch, Shimon (6507994130)","57189761038; 14522808300; 24474078500; 6507994130","Leaf coordination between petiole vascular development and water demand in response to elevated CO2 in tomato plants","2022","Plant Direct","6","1","e371","","","","2","10.1002/pld3.371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123737545&doi=10.1002%2fpld3.371&partnerID=40&md5=40e48ecc3e57e62b1eea329bf75fa1cf","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85123737545"
"Leme R.D., Júnior; Nunes A.O.; Message Costa L.B.; Silva D.A.L.","Leme, Roberto Donizeti (57202781117); Nunes, Andréa Oliveira (57202775827); Message Costa, Luana Bonome (57202779953); Silva, Diogo Aparecido Lopes (58102940200)","57202781117; 57202775827; 57202779953; 58102940200","Creating value with less impact: Lean, green and eco-efficiency in a metalworking industry towards a cleaner production","2018","Journal of Cleaner Production","196","","","517","534","17","56","10.1016/j.jclepro.2018.06.064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049347362&doi=10.1016%2fj.jclepro.2018.06.064&partnerID=40&md5=d0cc5ebca86867f2a1bae90c1fa35369","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85049347362"
"de Souza M.D.C.; Crossetti L.O.; Becker V.","de Souza, Maria da Conceição (57204805245); Crossetti, Luciane Oliveira (8568309100); Becker, Vanessa (23466395200)","57204805245; 8568309100; 23466395200","Effects of temperature increase and nutrient enrichment on phytoplankton functional groups in a brazilian semi-arid reservoir; [Efeito do aumento da temperatura e enriquecimento de nutrientes nos grupos funcionais fitoplanctônicos de um reservatório brasileiro do semiárido]","2018","Acta Limnologica Brasiliensia","30","","e215","","","","5","10.1590/s2179-975X7517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057292183&doi=10.1590%2fs2179-975X7517&partnerID=40&md5=64a475b89493cf165d27ff38d4398ee5","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85057292183"
"de Lima C.I.S.; dos Santos Silva F.D.; de Freitas I.G.F.; Pinto D.D.C.; Costa R.L.; Gomes H.B.; de Lima Silva E.H.; da Silva L.L.; da Silva V.P.R.; da Nóbrega Silva B.K.","de Lima, Clóvis Isaac Silva (57222273212); dos Santos Silva, Fabrício Daniel (57211584754); de Freitas, Ismael Guidson Farias (57222272650); Pinto, David Duarte Cavalcante (57216531749); Costa, Rafaela Lisboa (56097009800); Gomes, Heliofábio Barros (35219812800); de Lima Silva, Ewerton Hallan (57222272872); da Silva, Lindenberg Lucena (33667454000); da Silva, Vicente de Paulo Rodrigues (55420219900); da Nóbrega Silva, Bruce Kelly (57222272547)","57222273212; 57211584754; 57222272650; 57216531749; 56097009800; 35219812800; 57222272872; 33667454000; 55420219900; 57222272547","Alternative method of agroclimatic zoning of maize for the state of alagoas; [Método alternativo de zoneamento agroclimático do milho para o estado de alagoas]","2020","Revista Brasileira de Meteorologia","35","Special Issue","","1057","1067","10","3","10.1590/0102-778635500113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102138183&doi=10.1590%2f0102-778635500113&partnerID=40&md5=de0ed37d87400200b2660f6800d453a3","Article","Final","","Scopus","2-s2.0-85102138183"
