"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Chellappa S.; de Medeiros A.P.T.; Cacho M.S.R.F.; Volpato G.L.","Chellappa, Sathyabama (6602427440); de Medeiros, Ana Patrícia Targino (57217406932); Cacho, Maria do Socorro Ribeiro Freire (6603440365); Volpato, Gilson Luiz (7003906534)","6602427440; 57217406932; 6603440365; 7003906534","Dynamics of territorial behaviour and gonad development in the hybrid red tilapia, Oreochromis niloticus x O. mossambicus(Osteichthyes: Cichlidae)","2014","Biology of Semiarid Tropical Fish","","","","59","73","14","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949992621&partnerID=40&md5=2f22e4786360a9c022ae32fe54636df9","Book chapter","Final","","Scopus","2-s2.0-84949992621"
"Böhm M.; Collen B.; Baillie J.E.M.; Bowles P.; Chanson J.; Cox N.; Hammerson G.; Hoffmann M.; Livingstone S.R.; Ram M.; Rhodin A.G.J.; Stuart S.N.; van Dijk P.P.; Young B.E.; Afuang L.E.; Aghasyan A.; García A.; Aguilar C.; Ajtic R.; Akarsu F.; Alencar L.R.V.; Allison A.; Ananjeva N.; Anderson S.; Andrén C.; Ariano-Sánchez D.; Arredondo J.C.; Auliya M.; Austin C.C.; Avci A.; Baker P.J.; Barreto-Lima A.F.; Barrio-Amorós C.L.; Basu D.; Bates M.F.; Batistella A.; Bauer A.; Bennett D.; Böhme W.; Broadley D.; Brown R.; Burgess J.; Captain A.; Carreira S.; Castañeda M.D.R.; Castro F.; Catenazzi A.; Cedeño-Vázquez J.R.; Chapple D.G.; Cheylan M.; Cisneros-Heredia D.F.; Cogalniceanu D.; Cogger H.; Corti C.; Costa G.C.; Couper P.J.; Courtney T.; Crnobrnja-Isailovic J.; Crochet P.-A.; Crother B.; Cruz F.; Daltry J.C.; Daniels R.J.R.; Das I.; de Silva A.; Diesmos A.C.; Dirksen L.; Doan T.M.; Dodd C.K.; Doody J.S.; Dorcas M.E.; Duarte de Barros Filho J.; Egan V.T.; El Mouden E.H.; Embert D.; Espinoza R.E.; Fallabrino A.; Feng X.; Feng Z.-J.; Fitzgerald L.; Flores-Villela O.; França F.G.R.; Frost D.; Gadsden H.; Gamble T.; Ganesh S.R.; Garcia M.A.; García-Pérez J.E.; Gatus J.; Gaulke M.; Geniez P.; Georges A.; Gerlach J.; Goldberg S.; Gonzalez J.C.T.; Gower D.J.; Grant T.; Greenbaum E.; Grieco C.; Guo P.; Hamilton A.M.; Hare K.; Hedges S.B.; Heideman N.; Hilton-Taylor C.; Hitchmough R.; Hollingsworth B.; Hutchinson M.; Ineich I.; Iverson J.; Jaksic F.M.; Jenkins R.; Joger U.; Jose R.; Kaska Y.; Kaya U.; Keogh J.S.; Köhler G.; Kuchling G.; Kumlutaş Y.; Kwet A.; La Marca E.; Lamar W.; Lane A.; Lardner B.; Latta C.; Latta G.; Lau M.; Lavin P.; Lawson D.; LeBreton M.; Lehr E.; Limpus D.; Lipczynski N.; Lobo A.S.; López-Luna M.A.; Luiselli L.; Lukoschek V.; Lundberg M.; Lymberakis P.; Macey R.; Magnusson W.E.; Mahler D.L.; Malhotra A.; Mariaux J.; Maritz B.; Marques O.A.V.; Márquez R.; Martins M.; Masterson G.; Mateo J.A.; Mathew R.; Mathews N.; Mayer G.; McCranie J.R.; Measey G.J.; Mendoza-Quijano F.; Menegon M.; Métrailler S.; Milton D.A.; Montgomery C.; Morato S.A.A.; Mott T.; Muñoz-Alonso A.; Murphy J.; Nguyen T.Q.; Nilson G.; Nogueira C.; Núñez H.; Orlov N.; Ota H.; Ottenwalder J.; Papenfuss T.; Pasachnik S.; Passos P.; Pauwels O.S.G.; Pérez-Buitrago N.; Pérez-Mellado V.; Pianka E.R.; Pleguezuelos J.; Pollock C.; Ponce-Campos P.; Powell R.; Pupin F.; Quintero Díaz G.E.; Radder R.; Ramer J.; Rasmussen A.R.; Raxworthy C.; Reynolds R.; Richman N.; Rico E.L.; Riservato E.; Rivas G.; da Rocha P.L.B.; Rödel M.-O.; Rodríguez Schettino L.; Roosenburg W.M.; Ross J.P.; Sadek R.; Sanders K.; Santos-Barrera G.; Schleich H.H.; Schmidt B.R.; Schmitz A.; Sharifi M.; Shea G.; Shi H.-T.; Shine R.; Sindaco R.; Slimani T.; Somaweera R.; Spawls S.; Stafford P.; Stuebing R.; Sweet S.; Sy E.; Temple H.J.; Tognelli M.F.; Tolley K.; Tolson P.J.; Tuniyev B.; Tuniyev S.; üzüm N.; van Buurt G.; Van Sluys M.; Velasco A.; Vences M.; Veselý M.; Vinke S.; Vinke T.; Vogel G.; Vogrin M.; Vogt R.C.; Wearn O.R.; Werner Y.L.; Whiting M.J.; Wiewandt T.; Wilkinson J.; Wilson B.; Wren S.; Zamin T.; Zhou K.; Zug G.","Böhm, Monika (12446161700); Collen, Ben (24491824300); Baillie, Jonathan E.M. (8985380400); Bowles, Philip (55539214300); Chanson, Janice (7801470887); Cox, Neil (8210332000); Hammerson, Geoffrey (36979009200); Hoffmann, Michael (35394045800); Livingstone, Suzanne R. (24481892800); Ram, Mala (26429984500); Rhodin, Anders G.J. (6602091608); Stuart, Simon N. (7006184627); van Dijk, Peter Paul (35301001800); Young, Bruce E. (7402192219); Afuang, Leticia E. (55540348400); Aghasyan, Aram (55539784900); García, Andrés (7404609007); Aguilar, César (57212471346); Ajtic, Rastko (6503945753); Akarsu, Ferdi (57206755426); Alencar, Laura R.V. (55148966000); Allison, Allen (7102744494); Ananjeva, Natalia (6602468812); Anderson, Steve (56289444900); Andrén, Claes (6603865313); Ariano-Sánchez, Daniel (25821565000); Arredondo, Juan Camilo (26429135900); Auliya, Mark (6507321949); Austin, Christopher C. (7201679696); Avci, Aziz (8554146400); Baker, Patrick J. (35515038800); Barreto-Lima, André F. (33667506400); Barrio-Amorós, César L. (55910807700); Basu, Dhruvayothi (55540196700); Bates, Michael F. (7201434233); Batistella, Alexandre (24723743900); Bauer, Aaron (7202698988); Bennett, Daniel (57651019400); Böhme, Wolfgang (7004678388); Broadley, Don (6701444066); Brown, Rafe (7406359411); Burgess, Joseph (36236723300); Captain, Ashok (49461048200); Carreira, Santiago (23396033600); Castañeda, Maria del Rosario (56454959900); Castro, Fernando (43160919700); Catenazzi, Alessandro (57197741395); Cedeño-Vázquez, José R. (6505993885); Chapple, David G. (8363653900); Cheylan, Marc (8692718700); Cisneros-Heredia, Diego F. (8875724800); Cogalniceanu, Dan (6602210505); Cogger, Hal (6602245914); Corti, Claudia (7006296287); Costa, Gabriel C. (18436349500); Couper, Patrick J. (6602699713); Courtney, Tony (57196938598); Crnobrnja-Isailovic, Jelka (6603277321); Crochet, Pierre-André (36926549400); Crother, Brian (6602997452); Cruz, Felix (7102657922); Daltry, Jennifer C. (6602336482); Daniels, R.J. Ranjit (7202567542); Das, Indraneil (7103042382); de Silva, Anslem (7101605533); Diesmos, Arvin C. (6508262626); Dirksen, Lutz (55540310200); Doan, Tiffany M. (7006493935); Dodd, C. Kenneth (7102822686); Doody, J. Sean (7003499140); Dorcas, Michael E. (6603545876); Duarte de Barros Filho, Jose (55539796000); Egan, Vincent T. (55539390400); El Mouden, El Hassan (57217025892); Embert, Dirk (8852971100); Espinoza, Robert E. (57195440847); Fallabrino, Alejandro (37079032100); Feng, Xie (55540015400); Feng, Zhao-Jun (55539975600); Fitzgerald, Lee (7102032969); Flores-Villela, Oscar (6602992371); França, Frederico G.R. (55008923600); Frost, Darrell (58334544500); Gadsden, Hector (6506485648); Gamble, Tony (8317639300); Ganesh, S.R. (35088187200); Garcia, Miguel A. (57191243488); García-Pérez, Juan E. (7006000501); Gatus, Joey (55540365600); Gaulke, Maren (18037392200); Geniez, Philippe (23666914800); Georges, Arthur (7103046885); Gerlach, Justin (55638081700); Goldberg, Stephen (7402369835); Gonzalez, Juan-Carlos T. (55450724600); Gower, David J. (7007099067); Grant, Tandora (7103120617); Greenbaum, Eli (7006821092); Grieco, Cristina (24833047100); Guo, Peng (57203567928); Hamilton, Alison M. (36871314100); Hare, Kelly (7004827824); Hedges, S. Blair (57202720715); Heideman, Neil (6603602640); Hilton-Taylor, Craig (6603476814); Hitchmough, Rod (6603179151); Hollingsworth, Bradford (7004927668); Hutchinson, Mark (35581116500); Ineich, Ivan (6701359734); Iverson, John (7006168759); Jaksic, Fabian M. (7003683740); Jenkins, Richard (7402400220); Joger, Ulrich (6603110757); Jose, Reizl (58434351000); Kaska, Yakup (57217208504); Kaya, Uĝur (6701398695); Keogh, J. Scott (7101791446); Köhler, Gunther (55151614300); Kuchling, Gerald (6603719329); Kumlutaş, Yusuf (6603621294); Kwet, Axel (8961010600); La Marca, Enrique (6602376778); Lamar, William (6601976399); Lane, Amanda (12808292400); Lardner, Bjorn (57189197003); Latta, Craig (55540028300); Latta, Gabrielle (55540395900); Lau, Michael (16238996000); Lavin, Pablo (55539487500); Lawson, Dwight (7202061094); LeBreton, Matthew (55905668100); Lehr, Edgar (7003323573); Limpus, Duncan (6507138549); Lipczynski, Nicola (55539527200); Lobo, Aaron S. (38662874600); López-Luna, Marco A. (36921161000); Luiselli, Luca (35569133600); Lukoschek, Vimoksalehi (15027065900); Lundberg, Mikael (8712016700); Lymberakis, Petros (6506098243); Macey, Robert (55540653400); Magnusson, William E. (7003951105); Mahler, D. Luke (23485748700); Malhotra, Anita (7201832983); Mariaux, Jean (6603691245); Maritz, Bryan (18836783000); Marques, Otavio A.V. (7003301314); Márquez, Rafael (7006292128); Martins, Marcio (55957776900); Masterson, Gavin (18837053400); Mateo, José A. (7102972563); Mathew, Rosamma (17233805500); Mathews, Nixon (55539368700); Mayer, Gregory (7201807601); McCranie, James R. (7003500323); Measey, G. John (57221738690); Mendoza-Quijano, Fernando (6506501858); Menegon, Michele (55949362200); Métrailler, Sébastien (7801636189); Milton, David A. (7005058634); Montgomery, Chad (7102408313); Morato, Sérgio A.A. (54784905900); Mott, Tami (24830640500); Muñoz-Alonso, Antonio (6504718326); Murphy, John (55678866200); Nguyen, Truong Q. (57210940096); Nilson, Göran (6701455590); Nogueira, Cristiano (7006686181); Núñez, Herman (16492537900); Orlov, Nikolai (7005220024); Ota, Hidetoshi (56097023400); Ottenwalder, José (6506543047); Papenfuss, Theodore (6603825063); Pasachnik, Stesha (24734541400); Passos, Paulo (6508363280); Pauwels, Olivier S.G. (6603699658); Pérez-Buitrago, Néstor (22953851100); Pérez-Mellado, Valentín (7003275534); Pianka, Eric R. (6701811392); Pleguezuelos, Juan (6602135362); Pollock, Caroline (23089024000); Ponce-Campos, Paulino (16647054900); Powell, Robert (7402348723); Pupin, Fabio (13408582400); Quintero Díaz, Gustavo E. (55540352000); Radder, Raju (6601975489); Ramer, Jan (7006757413); Rasmussen, Arne R. (7102424010); Raxworthy, Chris (6603781036); Reynolds, Robert (54929207100); Richman, Nadia (37026947600); Rico, Edmund L. (35622305400); Riservato, Elisa (36462630000); Rivas, Gilson (14013523100); da Rocha, Pedro L.B. (6603756626); Rödel, Mark-Oliver (36939347400); Rodríguez Schettino, Lourdes (6505954611); Roosenburg, Willem M. (6603610766); Ross, James P. (24433268700); Sadek, Riyad (16064594200); Sanders, Kate (57211106002); Santos-Barrera, Georgina (23502211900); Schleich, Hermann H. (55897933200); Schmidt, Benedikt R. (7402828855); Schmitz, Andreas (7101669463); Sharifi, Mozafar (55575994600); Shea, Glenn (7003533924); Shi, Hai-Tao (7402623121); Shine, Richard (13002918700); Sindaco, Roberto (6506322777); Slimani, Tahar (9733119400); Somaweera, Ruchira (24605450300); Spawls, Steve (14826220900); Stafford, Peter (57525707200); Stuebing, Rob (6603902243); Sweet, Sam (7005992305); Sy, Emerson (36487317400); Temple, Helen J. (14070882500); Tognelli, Marcelo F. (6602779708); Tolley, Krystal (7004493783); Tolson, Peter J. (8726413300); Tuniyev, Boris (6506835338); Tuniyev, Sako (57219575530); üzüm, Nazan (8554146300); van Buurt, Gerard (22954634500); Van Sluys, Monique (7004748459); Velasco, Alvaro (7102242054); Vences, Miguel (7006129560); Veselý, Milan (7007037696); Vinke, Sabine (55540015200); Vinke, Thomas (55540170100); Vogel, Gernot (7202459360); Vogrin, Milan (55931023900); Vogt, Richard C. (7202412279); Wearn, Oliver R. (36553438200); Werner, Yehudah L. (7003540031); Whiting, Martin J. (7101674996); Wiewandt, Thomas (55539285600); Wilkinson, John (16553825600); Wilson, Byron (7403562501); Wren, Sally (55539830300); Zamin, Tara (36176608400); Zhou, Kaiya (7202915011); Zug, George (6701829793)","12446161700; 24491824300; 8985380400; 55539214300; 7801470887; 8210332000; 36979009200; 35394045800; 24481892800; 26429984500; 6602091608; 7006184627; 35301001800; 7402192219; 55540348400; 55539784900; 7404609007; 57212471346; 6503945753; 57206755426; 55148966000; 7102744494; 6602468812; 56289444900; 6603865313; 25821565000; 26429135900; 6507321949; 7201679696; 8554146400; 35515038800; 33667506400; 55910807700; 55540196700; 7201434233; 24723743900; 7202698988; 57651019400; 7004678388; 6701444066; 7406359411; 36236723300; 49461048200; 23396033600; 56454959900; 43160919700; 57197741395; 6505993885; 8363653900; 8692718700; 8875724800; 6602210505; 6602245914; 7006296287; 18436349500; 6602699713; 57196938598; 6603277321; 36926549400; 6602997452; 7102657922; 6602336482; 7202567542; 7103042382; 7101605533; 6508262626; 55540310200; 7006493935; 7102822686; 7003499140; 6603545876; 55539796000; 55539390400; 57217025892; 8852971100; 57195440847; 37079032100; 55540015400; 55539975600; 7102032969; 6602992371; 55008923600; 58334544500; 6506485648; 8317639300; 35088187200; 57191243488; 7006000501; 55540365600; 18037392200; 23666914800; 7103046885; 55638081700; 7402369835; 55450724600; 7007099067; 7103120617; 7006821092; 24833047100; 57203567928; 36871314100; 7004827824; 57202720715; 6603602640; 6603476814; 6603179151; 7004927668; 35581116500; 6701359734; 7006168759; 7003683740; 7402400220; 6603110757; 58434351000; 57217208504; 6701398695; 7101791446; 55151614300; 6603719329; 6603621294; 8961010600; 6602376778; 6601976399; 12808292400; 57189197003; 55540028300; 55540395900; 16238996000; 55539487500; 7202061094; 55905668100; 7003323573; 6507138549; 55539527200; 38662874600; 36921161000; 35569133600; 15027065900; 8712016700; 6506098243; 55540653400; 7003951105; 23485748700; 7201832983; 6603691245; 18836783000; 7003301314; 7006292128; 55957776900; 18837053400; 7102972563; 17233805500; 55539368700; 7201807601; 7003500323; 57221738690; 6506501858; 55949362200; 7801636189; 7005058634; 7102408313; 54784905900; 24830640500; 6504718326; 55678866200; 57210940096; 6701455590; 7006686181; 16492537900; 7005220024; 56097023400; 6506543047; 6603825063; 24734541400; 6508363280; 6603699658; 22953851100; 7003275534; 6701811392; 6602135362; 23089024000; 16647054900; 7402348723; 13408582400; 55540352000; 6601975489; 7006757413; 7102424010; 6603781036; 54929207100; 37026947600; 35622305400; 36462630000; 14013523100; 6603756626; 36939347400; 6505954611; 6603610766; 24433268700; 16064594200; 57211106002; 23502211900; 55897933200; 7402828855; 7101669463; 55575994600; 7003533924; 7402623121; 13002918700; 6506322777; 9733119400; 24605450300; 14826220900; 57525707200; 6603902243; 7005992305; 36487317400; 14070882500; 6602779708; 7004493783; 8726413300; 6506835338; 57219575530; 8554146300; 22954634500; 7004748459; 7102242054; 7006129560; 7007037696; 55540015200; 55540170100; 7202459360; 55931023900; 7202412279; 36553438200; 7003540031; 7101674996; 55539285600; 16553825600; 7403562501; 55539830300; 36176608400; 7202915011; 6701829793","The conservation status of the world's reptiles","2013","Biological Conservation","157","","","372","385","13","731","10.1016/j.biocon.2012.07.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871677143&doi=10.1016%2fj.biocon.2012.07.015&partnerID=40&md5=5ae7f81bbe7c14dba0a6af39a505fec0","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84871677143"
"Souza J.S.D.; Stanca E.; Roselli L.; Attayde J.L.; Panosso R.; Basset A.","Souza, J.S.D. (55893975800); Stanca, E. (55326063400); Roselli, L. (24470205800); Attayde, J.L. (6506892292); Panosso, R. (6507560049); Basset, A. (7005846523)","55893975800; 55326063400; 24470205800; 6506892292; 6507560049; 7005846523","A checklist of phytoplankton species around the equator in guaraíras, galinhos and diogo lopes lagoons (rio grande do norte, Brazil)","2013","Transitional Waters Bulletin","7","2","","220","232","12","8","10.1285/i1825229Xv7n2p220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886032304&doi=10.1285%2fi1825229Xv7n2p220&partnerID=40&md5=2a7ec5660df40a341ef7c1afdef2af65","Article","Final","","Scopus","2-s2.0-84886032304"
"Molina W.F.; Alves D.E.; Araújo W.C.; Martinez P.A.; Silva M.F.; Costa G.W.","Molina, W.F. (6602902653); Alves, D.E. (58442333500); Araújo, W.C. (55994876400); Martinez, P.A. (36165843700); Silva, M.F. (57198412928); Costa, G.W. (35181122100)","6602902653; 58442333500; 55994876400; 36165843700; 57198412928; 35181122100","Performance of human immunostimulating agents in the improvement of fish cytogenetic preparations.","2010","Genetics and molecular research : GMR","9","3","","1807","1814","7","57","10.4238/vol9-3gmr840","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952054097&doi=10.4238%2fvol9-3gmr840&partnerID=40&md5=adc88cd7ddd35b4403e99288745557e2","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-79952054097"
"Boori M.S.; Amaro V.E.; Vital H.","Boori, Mukesh Singh (36805706400); Amaro, Venerando Eustáquio (6506521492); Vital, Helenice (6603239016)","36805706400; 6506521492; 6603239016","Coastal ecological sensitivity and risk assessment: A case study of sea level change in Apodi river (Atlantic Ocean), Northeast Brazil","2010","World Academy of Science, Engineering and Technology","47","","","863","872","9","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871304385&partnerID=40&md5=c353e295fd0c931f89a26e2f645fdfe4","Article","Final","","Scopus","2-s2.0-84871304385"
"Attayde J.L.; Brasil J.; Menescal R.A.","Attayde, J.L. (6506892292); Brasil, J. (23088269500); Menescal, R.A. (54416033000)","6506892292; 23088269500; 54416033000","Impacts of introducing Nile tilapia on the fisheries of a tropical reservoir in North-eastern Brazil","2011","Fisheries Management and Ecology","18","6","","437","443","6","62","10.1111/j.1365-2400.2011.00796.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81155149898&doi=10.1111%2fj.1365-2400.2011.00796.x&partnerID=40&md5=93f1a096dc66a9b36f8cb5f15f7de6e8","Article","Final","","Scopus","2-s2.0-81155149898"
"Ribeiro K.; Franceschini-Vicentini I.B.; Papa L.P.; New M.B.; Valenti W.C.","Ribeiro, Karina (36879807700); Franceschini-Vicentini, Irene Bastos (10244274100); Papa, Luciene Patrici (16043393000); New, Michael B. (7102739936); Valenti, Wagner C. (7006227689)","36879807700; 10244274100; 16043393000; 7102739936; 7006227689","Effect of polyunsaturated fatty acids on the fecundity of the Amazon river prawn Macrobrachium amazonicum (Heller, 1862)","2012","Aquaculture Research","43","12","","1756","1763","7","19","10.1111/j.1365-2109.2011.02980.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868203888&doi=10.1111%2fj.1365-2109.2011.02980.x&partnerID=40&md5=af01e2d13bb9aed38deeac8c2bd403e0","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84868203888"
"Marinho-Soriano E.","Marinho-Soriano, Eliane (6603002482)","6603002482","Effect of depth on growth and pigment contents of the macroalgae Gracilaria bursapastoris","2012","Revista Brasileira de Farmacognosia","22","4","","730","735","5","30","10.1590/S0102-695X2012005000059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864016782&doi=10.1590%2fS0102-695X2012005000059&partnerID=40&md5=dd06cc48b178c52c79fce7a248f5018f","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84864016782"
"Lopes P.F.M.; Clauzet M.; Hanazaki N.; Ramires M.; Silvano R.A.M.; Begossi A.","Lopes, Priscila F.M. (56468837900); Clauzet, Mariana (16174237100); Hanazaki, Natalia (6602817855); Ramires, Milena (16176048400); Silvano, Renato A.M. (6602535117); Begossi, Alpina (6701814599)","56468837900; 16174237100; 6602817855; 16176048400; 6602535117; 6701814599","Foraging behaviour of Brazilian riverine and coastal fishers: How much is explained by the optimal foraging theory?","2011","Conservation and Society","9","3","","236","246","10","11","10.4103/0972-4923.86994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82055191821&doi=10.4103%2f0972-4923.86994&partnerID=40&md5=331bb96d00254227b23664ff5f516211","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-82055191821"
"Grigio A.M.; Amaro V.E.; Diodato M.A.; Castro A.F.","Grigio, A.M. (8642522300); Amaro, V.E. (6506521492); Diodato, M.A. (8642522200); Castro, A.F. (55019156600)","8642522300; 6506521492; 8642522200; 55019156600","Landscape simulation of piranhas-assu river (Rio Grande do Norte State, Brazil), from 1988 to 2024, making use of cell automata in spatial dynamic models for simulation of future scenarios","2009","Journal of Coastal Research","","SPEC. ISSUE 56","","1508","1512","4","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857402438&partnerID=40&md5=cfcb572232be1c31609f127d9465c957","Conference paper","Final","","Scopus","2-s2.0-84857402438"
"Villa-Verde L.; Lima S.M.Q.; Carvalho P.H.; de Pinna M.C.C.","Villa-Verde, Leandro (14021990000); Lima, Sergio M. Q. (57191822053); Carvalho, Pedro Hollanda (36129242200); de Pinna, Mário C. C. (6602294715)","14021990000; 57191822053; 36129242200; 6602294715","Rediscovery, taxonomic and conservation status of the threatened catfish listrura camposi (miranda-ribeiro) (siluriformes: Trichomycteridae)","2013","Neotropical Ichthyology","11","1","","55","64","9","4","10.1590/S1679-62252013000100006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876362409&doi=10.1590%2fS1679-62252013000100006&partnerID=40&md5=d024ce282bd11c3cdc1b6e3b2c2128eb","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84876362409"
"Melo-Silveira R.F.; Almeida-Lima J.; Rocha H.A.O.","Melo-Silveira, Raniere Fagundes (36603051700); Almeida-Lima, Jailma (26658870400); Rocha, Hugo Alexandre Oliveira (35591673300)","36603051700; 26658870400; 35591673300","Application of marine polysaccharides in nanotechnology","2013","Marine Medicinal Glycomics","","","","95","114","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892915375&partnerID=40&md5=4c57fe0d2e8d3049553dcc001a99439a","Book chapter","Final","","Scopus","2-s2.0-84892915375"
"da Silva M.; França B.R.A.; Irusta J.B.; Souto G.H.B.O.; de Oliveira Júnior T.M.; Rodrigues M.C.; Pichorim M.","da Silva, Marcelo (55256657500); França, Bruno Rodrigo de Albuquerque (55485679500); Irusta, Jorge B. (14424114000); Souto, Glauber Henrique Borges de Oliveira (57219776512); de Oliveira Júnior, Tonny Marques (55486489500); Rodrigues, Marcelo Câmara (55485977200); Pichorim, Mauro (14519718000)","55256657500; 55485679500; 14424114000; 57219776512; 55486489500; 55485977200; 14519718000","Birds of thirteen caatinga areas in Rio Grande do Norte state, Brazil; [Aves de treze áreas de caatinga no Rio Grande do Norte, Brasil]","2012","Revista Brasileira de Ornitologia","20","3","","312","328","16","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869169459&partnerID=40&md5=da7fdfb3d92e2f76cb51655599d6097e","Article","Final","","Scopus","2-s2.0-84869169459"
"Eichler P.P.B.; Eichler B.B.; Gupta B.S.; Rodrigues A.R.","Eichler, Patricia P.B. (18436696100); Eichler, Beatriz B. (55666926200); Gupta, Barun Sen (7004057168); Rodrigues, André Rösch (36598955600)","18436696100; 55666926200; 7004057168; 36598955600","Foraminifera as indicators of marine pollutant contamination on the inner continental shelf of southern Brazil","2012","Marine Pollution Bulletin","64","1","","22","30","8","35","10.1016/j.marpolbul.2011.10.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83555178406&doi=10.1016%2fj.marpolbul.2011.10.032&partnerID=40&md5=9c6a70829ab3c9ff8b1adb2e8782a4c8","Article","Final","","Scopus","2-s2.0-83555178406"
"Lopes P.F.M.; Silvano R.A.M.; Nora V.A.; Begossi A.","Lopes, Priscila F. M. (56468837900); Silvano, Renato A. M. (6602535117); Nora, Vinicius A. (55259624500); Begossi, Alpina (6701814599)","56468837900; 6602535117; 55259624500; 6701814599","Transboundary socio-ecological effects of a marine protected area in the southwest atlantic","2013","Ambio","42","8","","963","974","11","19","10.1007/s13280-013-0452-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890258425&doi=10.1007%2fs13280-013-0452-0&partnerID=40&md5=a2c152121ecea1219aa78ee34d745d82","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84890258425"
"Calado L.L.; Bertollo L.A.C.; Costa G.W.W.F.D.; Molina W.F.","Calado, Leonardo Luiz (57202944821); Bertollo, Luiz Antônio Carlos (7003691842); Costa, Gideão Wagner Werneck Felix da (35181122100); Molina, Wagner Franco (6602902653)","57202944821; 7003691842; 35181122100; 6602902653","Cytogenetic studies of Atlantic mojarras (Perciformes - Gerreidae): Chromosomal mapping of 5S and 18S ribosomal genes using double FISH","2013","Aquaculture Research","44","5","","829","835","6","17","10.1111/j.1365-2109.2012.03089.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876150880&doi=10.1111%2fj.1365-2109.2012.03089.x&partnerID=40&md5=07318c1a0560daaa462ccb0d6c42e63a","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84876150880"
