"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Garda A.A.; Stein M.G.; Machado R.B.; Lion M.B.; Juncá F.A.; Napoli M.F.","Garda, Adrian Antonio (6701481343); Stein, Mariana Garcez (57201684398); Machado, Ricardo Bonfim (8215058500); Lion, Marília Bruzzi (36918831000); Juncá, Flora Acuña (14031815300); Napoli, Marcelo Felgueiras (7007073537)","6701481343; 57201684398; 8215058500; 36918831000; 14031815300; 7007073537","Ecology, biogeography, and conservation of amphibians of the Caatinga","2018","Caatinga: The Largest Tropical Dry Forest Region in South America","","","","133","149","16","26","10.1007/978-3-319-68339-3_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045749199&doi=10.1007%2f978-3-319-68339-3_5&partnerID=40&md5=c658a4802795e976726685934d3223eb","Book chapter","Final","","Scopus","2-s2.0-85045749199"
"Culot L.; Pereira L.A.; Agostini I.; de Almeida M.A.B.; Alves R.S.C.; Aximoff I.; Bager A.; Baldovino M.C.; Bella T.R.; Bicca-Marques J.C.; Braga C.; Brocardo C.R.; Campelo A.K.N.; Canale G.R.; Cardoso J.C.; Carrano E.; Casanova D.C.; Cassano C.R.; Castro E.; Cherem J.J.; Chiarello A.G.; Cosenza B.A.P.; Costa-Araújo R.; da Silva N.C.; Di Bitetti M.S.; Ferreira A.S.; Ferreira P.C.R.; Fialho M.S.; Fuzessy L.F.; Garbino G.S.T.; Garcia F.O.; Gatto C.A.F.R.; Gestich C.C.; Gonçalves P.R.; Gontijo N.R.C.; Graipel M.E.; Guidorizzi C.E.; Espíndola Hack R.O.; Hass G.P.; Hilário R.R.; Hirsch A.; Holzmann I.; Homem D.H.; Júnior H.E.; Júnior G.S.-S.; Kierulff M.C.M.; Knogge C.; Lima F.; de Lima E.F.; Martins C.S.; de Lima A.A.; Martins A.; Martins W.P.; de Melo F.R.; Melzew R.; Miranda J.M.D.; Miranda F.; Moraes A.M.; Moreira T.C.; de Castro Morini M.S.; Nagy-Reis M.B.; Oklander L.; de Carvalho Oliveira L.; Paglia A.P.; Pagoto A.; Passamani M.; de Camargo Passos F.; Peres C.A.; de Campos Perine M.S.; Pinto M.P.; Pontes A.R.M.; Port-Carvalho M.; do Prado B.H.S.; Regolin A.L.; Rezende G.C.; Rocha A.; Rocha J.S.; de Paula Rodarte R.R.; Sales L.P.; dos Santos E.; Santos P.M.; Bernardo C.S.S.; Sartorello R.; Serra L.L.; Setz E.; de Almeida e Silva A.S.; da Silva L.H.; da Silva P.B.E.; Silveira M.; Smith R.L.; de Souza S.M.; Srbek-Araujo A.C.; Trevelin L.C.; Valladares-Padua C.; Zago L.; Marques E.; Ferrari S.F.; Beltrão-Mendes R.; Henz D.J.; da Veiga da Costa F.E.; Ribeiro I.K.; Quintilham L.L.T.; Dums M.; Lombardi P.M.; Bonikowski R.T.R.; Age S.G.; Souza-Alves J.P.; Chagas R.; da Cunha R.G.T.; Valença-Montenegro M.M.; Ludwig G.; Jerusalinsky L.; Buss G.; de Azevedo R.B.; Filho R.F.; Bufalo F.; Milhe L.; Santos M.M.D.; Sepulvida R.; Ferraz D.S.; Faria M.B.; Ribeiro M.C.; Galetti M.","Culot, Laurence (34771239500); Pereira, Lucas Augusto (57204685825); Agostini, Ilaria (6602255441); de Almeida, Marco Antônio Barreto (7103045491); Alves, Rafael Souza Cruz (57193456208); Aximoff, Izar (36447463100); Bager, Alex (16244184400); Baldovino, María Celia (6504481454); Bella, Thiago Ribas (57204691995); Bicca-Marques, Júlio César (6701796909); Braga, Caryne (57203227296); Brocardo, Carlos Rodrigo (55241110800); Campelo, Ana Kellen Nogueira (57204697304); Canale, Gustavo R. (23993879100); Cardoso, Jader da Cruz (36679862300); Carrano, Eduardo (37861126200); Casanova, Diogo Cavenague (57214039538); Cassano, Camila Righetto (7003597710); Castro, Erika (56365983500); Cherem, Jorge José (6507941869); Chiarello, Adriano Garcia (6701684912); Cosenza, Braz Antonio Pereira (57512511000); Costa-Araújo, Rodrigo (57200438846); da Silva, Nilmara Cristina (57214547790); Di Bitetti, Mario S. (6602146978); Ferreira, Aluane Silva (57200002342); Ferreira, Priscila Coutinho Ribas (57214547780); Fialho, Marcos de S. (52463471200); Fuzessy, Lisieux Franco (55864479000); Garbino, Guilherme Siniciato Terra (55241644200); Garcia, Francini de Oliveira (57214547801); Gatto, Cassiano A. F. R. (26649877900); Gestich, Carla Cristina (56079371000); Gonçalves, Pablo Rodrigues (7102981225); Gontijo, Nila Rássia Costa (57204689514); Graipel, Maurício Eduardo (6505916291); Guidorizzi, Carlos Eduardo (26649877700); Espíndola Hack, Robson Odeli (57214547868); Hass, Gabriela Pacheco (57204693855); Hilário, Renato Richard (34978420700); Hirsch, André (13805962700); Holzmann, Ingrid (25225499900); Homem, Daniel Henrique (55543885900); Júnior, Hilton Entringer (57214547849); Júnior, Gilberto Sabino-Santos (57214547793); Kierulff, Maria Cecília Martins (7801544042); Knogge, Christoph (6603242012); Lima, Fernando (55828149389); de Lima, Elson Fernandes (57214547817); Martins, Cristiana Saddy (7201722413); de Lima, Adriana Almeida (56804536400); Martins, Alexandre (57214547785); Martins, Waldney Pereira (8062122600); de Melo, Fabiano R. (15918989000); Melzew, Ricardo (57214547812); Miranda, João Marcelo Deliberador (15760394200); Miranda, Flávia (57205192819); Moraes, Andréia Magro (57193705670); Moreira, Tainah Cruz (57203920294); de Castro Morini, Maria Santina (35616322600); Nagy-Reis, Mariana B. (56449354900); Oklander, Luciana (15758405900); de Carvalho Oliveira, Leonardo (35218169000); Paglia, Adriano Pereira (9537079500); Pagoto, Anderson (57214547847); Passamani, Marcelo (26658544000); de Camargo Passos, Fernando (7004639507); Peres, Carlos A. (7005085103); de Campos Perine, Michell Soares (57214547815); Pinto, Míriam Plaza (35726009200); Pontes, Antonio Rossano Mendes (8865967500); Port-Carvalho, Marcio (6506383846); do Prado, Bárbara Heliodora Soares (55825556300); Regolin, André Luis (56499388100); Rezende, Gabriela Cabral (55969289500); Rocha, Alessandro (57201278947); Rocha, Joedison dos S. (57214782589); de Paula Rodarte, Raisa Reis (57214547800); Sales, Lilian Patrícia (56967860700); dos Santos, Edmilson (25521014900); Santos, Paloma Marques (57189869631); Bernardo, Christine Steiner São (26032527000); Sartorello, Ricardo (57204687585); Serra, Leonardo La (57202150565); Setz, Eleonore (6602723443); de Almeida e Silva, Anne Sophie (57776382400); da Silva, Leonardo Henrique (57205306764); da Silva, Pedro Bencke Ermel (57214547816); Silveira, Maurício (23978807800); Smith, Rebecca L. (57191866062); de Souza, Sara Machado (57214547828); Srbek-Araujo, Ana Carolina (6504343835); Trevelin, Leonardo Carreira (23978925600); Valladares-Padua, Claudio (6603099031); Zago, Luciana (55331572700); Marques, Eduardo (59028920500); Ferrari, Stephen Francis (7201818458); Beltrão-Mendes, Raone (57197467879); Henz, Denison José (57204694518); da Veiga da Costa, Francys E. (57214547871); Ribeiro, Igor Kintopp (57204690516); Quintilham, Lucas Lacerda Toth (57204695547); Dums, Marcos (57204689843); Lombardi, Pryscilla Moura (57204690106); Bonikowski, Renata Twardowsky Ramalho (57204691936); Age, Stéfani Gabrieli (57204685703); Souza-Alves, João Pedro (36601489200); Chagas, Renata (37036936500); da Cunha, Rogério Grassetto Teixeira (15060031800); Valença-Montenegro, Monica Mafra (55515066900); Ludwig, Gabriela (8921713200); Jerusalinsky, Leandro (35332252900); Buss, Gerson (37110621500); de Azevedo, Renata Bocorny (57200540830); Filho, Roberio Freire (57219846000); Bufalo, Felipe (55586581000); Milhe, Louis (57214547784); Santos, Mayara Mulato dos (57214547803); Sepulvida, Raíssa (57193311565); Ferraz, Daniel da Silva (57214547855); Faria, Michel Barros (55755957900); Ribeiro, Milton Cezar (26321928900); Galetti, Mauro (7004205870)","34771239500; 57204685825; 6602255441; 7103045491; 57193456208; 36447463100; 16244184400; 6504481454; 57204691995; 6701796909; 57203227296; 55241110800; 57204697304; 23993879100; 36679862300; 37861126200; 57214039538; 7003597710; 56365983500; 6507941869; 6701684912; 57512511000; 57200438846; 57214547790; 6602146978; 57200002342; 57214547780; 52463471200; 55864479000; 55241644200; 57214547801; 26649877900; 56079371000; 7102981225; 57204689514; 6505916291; 26649877700; 57214547868; 57204693855; 34978420700; 13805962700; 25225499900; 55543885900; 57214547849; 57214547793; 7801544042; 6603242012; 55828149389; 57214547817; 7201722413; 56804536400; 57214547785; 8062122600; 15918989000; 57214547812; 15760394200; 57205192819; 57193705670; 57203920294; 35616322600; 56449354900; 15758405900; 35218169000; 9537079500; 57214547847; 26658544000; 7004639507; 7005085103; 57214547815; 35726009200; 8865967500; 6506383846; 55825556300; 56499388100; 55969289500; 57201278947; 57214782589; 57214547800; 56967860700; 25521014900; 57189869631; 26032527000; 57204687585; 57202150565; 6602723443; 57776382400; 57205306764; 57214547816; 23978807800; 57191866062; 57214547828; 6504343835; 23978925600; 6603099031; 55331572700; 59028920500; 7201818458; 57197467879; 57204694518; 57214547871; 57204690516; 57204695547; 57204689843; 57204690106; 57204691936; 57204685703; 36601489200; 37036936500; 15060031800; 55515066900; 8921713200; 35332252900; 37110621500; 57200540830; 57219846000; 55586581000; 57214547784; 57214547803; 57193311565; 57214547855; 55755957900; 26321928900; 7004205870","ATLANTIC-PRIMATES: a dataset of communities and occurrences of primates in the Atlantic Forests of South America","2019","Ecology","100","1","e02525","","","","48","10.1002/ecy.2525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056508283&doi=10.1002%2fecy.2525&partnerID=40&md5=c9edae031ef7544afffffd213ed27967","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85056508283"
"Floss P.A.; Longhi S.J.; do Costa M.P.; Floss E.C.S.","Floss, Paulo Alfonso (35169162500); Longhi, Solon Jonas (8406718700); do Costa, Malcon Prado (57214320316); Floss, Elzira Cecília Serafini (55613930800)","35169162500; 8406718700; 57214320316; 55613930800","Environmental structure and relationships in the setting of natural water springs in a lower highland seasonal forest in Brazilian south; [Estrutura e relações ambientais no entorno de nascentes em uma Floresta Latifoliada Subtropical no Sul do Brasil]","2018","Ciencia Rural","48","11","e20170857","","","","2","10.1590/0103-8478cr20170857","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078613259&doi=10.1590%2f0103-8478cr20170857&partnerID=40&md5=4e4aae54b42dfc15b4757c5496135880","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85078613259"
"Leduc A.O.H.C.; Hussey N.E.","Leduc, Antoine O.H.C. (7007114294); Hussey, Nigel E. (26655541500)","7007114294; 26655541500","Evaluation of pay-for-release conservation incentives for unintentionally caught threatened species","2019","Conservation Biology","33","4","","953","961","8","11","10.1111/cobi.13300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062447166&doi=10.1111%2fcobi.13300&partnerID=40&md5=462df8b7d640bc370252c04213d7e944","Article","Final","","Scopus","2-s2.0-85062447166"
"Ferreira G.W.D.; Oliveira F.C.C.; Silva L.O.G.; Souza J.J.L.L.; Soares E.M.B.; Araújo E.F.; Silva I.R.","Ferreira, Gabriel W. D. (36458544200); Oliveira, Fernanda C. C. (57200374699); Silva, Lucas O. G. (57200373508); Souza, José João L. L. (37051974900); Soares, Emanuelle M. B. (22935638500); Araújo, Elias F. (35177206400); Silva, Ivo R. (24402913700)","36458544200; 57200374699; 57200373508; 37051974900; 22935638500; 35177206400; 24402913700","Nitrogen alters initial growth, fine-root biomass and soil organic matter properties of a Eucalyptus dunnii Maiden plantation in a recently afforested grassland in southern Brazil","2018","Forests","9","2","62","","","","13","10.3390/f9020062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040996467&doi=10.3390%2ff9020062&partnerID=40&md5=d2a093e89dad5bcd8958616f19522250","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85040996467"
"Cavalcante K.P.; Becker V.; Cardoso L.D.S.","Cavalcante, Kaoli P. (35885270200); Becker, Vanessa (23466395200); Cardoso, Luciana de S. (7006139968)","35885270200; 23466395200; 7006139968","A proxy for estimating the cell volume of Ceratium furcoides (Dinophyceae): basis for monitoring Brazilian reservoirs","2018","Lakes and Reservoirs: Science, Policy and Management for Sustainable Use","23","2","","168","171","3","6","10.1111/lre.12211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046344909&doi=10.1111%2flre.12211&partnerID=40&md5=7642b9f0cb29874c7d361f8532a6b01d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85046344909"
"dos Santos O.O.; Mendes K.R.; Martins S.V.C.; Batista-Silva W.; dos Santos M.A.; de Figueirôa J.M.; de Souza E.R.; Fernandes D.; Araújo W.L.; Pompelli M.F.","dos Santos, Orlando de Oliveira (57210146547); Mendes, Keila Rego (35574046700); Martins, Samuel Vitor Cordeiro (23985762500); Batista-Silva, Willian (57202844795); dos Santos, Marcos André (16833325700); de Figueirôa, Joselma Maria (57210161410); de Souza, Edivan Rodrigues (24075258700); Fernandes, Denise (15069565500); Araújo, Wagner Luiz (8967238700); Pompelli, Marcelo Francisco (13406673300)","57210146547; 35574046700; 23985762500; 57202844795; 16833325700; 57210161410; 24075258700; 15069565500; 8967238700; 13406673300","Physiological parameters and plasticity as key factors to understand pioneer and late successional species in the Atlantic Rainforest","2019","Acta Physiologiae Plantarum","41","8","145","","","","12","10.1007/s11738-019-2931-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069734178&doi=10.1007%2fs11738-019-2931-9&partnerID=40&md5=a7089f2675a10637da6ff75a16599d0b","Article","Final","","Scopus","2-s2.0-85069734178"
"Manhães A.P.; Loyola R.; Mazzochini G.G.; Ganade G.; Oliveira-Filho A.T.; Carvalho A.R.","Manhães, Adriana Pellegrini (57189040001); Loyola, Rafael (16507526800); Mazzochini, Guilherme Gerhardt (54780172900); Ganade, Gislene (6603305702); Oliveira-Filho, Ary Teixeira (6604028763); Carvalho, Adriana Rosa (7201882441)","57189040001; 16507526800; 54780172900; 6603305702; 6604028763; 7201882441","Low-cost strategies for protecting ecosystem services and biodiversity","2018","Biological Conservation","217","","","187","194","7","29","10.1016/j.biocon.2017.11.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033589616&doi=10.1016%2fj.biocon.2017.11.009&partnerID=40&md5=b64f3ec31106476bb92fd83db8a1aa76","Article","Final","","Scopus","2-s2.0-85033589616"
"Pereira C.M.R.; da Silva D.K.A.; Goto B.T.; Rosendahl S.; Maia L.C.","Pereira, Camilla Maciel Rabelo (55312931500); da Silva, Danielle Karla Alves (25924211900); Goto, Bruno Tomio (8441449000); Rosendahl, Søren (7003407810); Maia, Leonor Costa (7005513984)","55312931500; 25924211900; 8441449000; 7003407810; 7005513984","Management practices may lead to loss of arbuscular mycorrhizal fungal diversity in protected areas of the Brazilian Atlantic Forest","2018","Fungal Ecology","34","","","50","58","8","16","10.1016/j.funeco.2018.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047618596&doi=10.1016%2fj.funeco.2018.05.001&partnerID=40&md5=91385faea51fb9281512dc65cbdecebb","Article","Final","","Scopus","2-s2.0-85047618596"
"Lavor P.; Calvente A.; Versieux L.M.; Sanmartin I.","Lavor, Pâmela (55822336100); Calvente, Alice (24376322200); Versieux, Leonardo M. (19934359300); Sanmartin, Isabel (55890488900)","55822336100; 24376322200; 19934359300; 55890488900","Bayesian spatio-temporal reconstruction reveals rapid diversification and Pleistocene range expansion in the widespread columnar cactus Pilosocereus","2019","Journal of Biogeography","46","1","","238","250","12","23","10.1111/jbi.13481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058102347&doi=10.1111%2fjbi.13481&partnerID=40&md5=a27b67382d009511ab3cc61477629dc4","Article","Final","","Scopus","2-s2.0-85058102347"
"Grilo C.; Coimbra M.R.; Cerqueira R.C.; Barbosa P.; Dornas R.A.P.; Gonçalves L.O.; Teixeira F.Z.; Coelho I.P.; Schmidt B.R.; Pacheco D.L.K.; Schuck G.; Esperando I.B.; Anza J.A.; Beduschi J.; Oliveira N.R.; Pinheiro P.F.; Bager A.; Secco H.; Guerreiro M.; Carvalho C.F.; Veloso A.C.; Custódio A.E.I.; Marçal O., Jr.; Ciocheti G.; Assis J.; Ribeiro M.C.; Francisco B.S.S.; Cherem J.J.; Trigo T.C.; Jardim M.M.A.; Franceschi I.C.; Espinosa C.; Tirelli F.P.; Rocha V.J.; Sekiama M.L.; Barbosa G.P.; Rossi H.R.; Moreira T.C.; Cervini M.; Rosa C.A.; Silva L.G.; Ferreira C.M.M.; César A.; Casella J.; Mendes S.L.; Zina J.; Bastos D.F.O.; Souza R.A.T.; Hartmann P.A.; Deffaci A.C.G.; Mulinari J.; Luzzi S.C.; Rezzadori T.; Kolcenti C.; Reis T.X.; Fonseca V.S.C.; Giorgi C.F.; Migliorini R.P.; Kasper C.B.; Bueno C.; Sobanski M.; Pereira A.P.F.G.; Andrade F.A.G.; Fernandes M.E.B.; Corrêa L.L.C.; Nepomuceno A.; Banhos A.; Hannibal W.; Fonseca R.; Costa L.A.; Medici E.P.; Croce A.; Werther K.; Oliveira J.P.; Ribeiro J.M.; de Santi M.; Kawanami A.E.; Perles L.; do Couto C.; Figueiró D.S.; Eizirik E.; Correia A.A., Jr.; Corrêa F.M.; Queirolo D.; Quagliatto A.L.; Saranholi B.H.; Galetti P.M., Jr.; Rodriguez-Castro K.G.; Braz V.S.; França F.G.R.; Buss G.; Rezini J.A.; Lion M.B.; Cheida C.C.; Lacerda A.C.R.; Freitas C.H.; Venâncio F.; Adania C.H.; Batisteli A.F.; Hegel C.G.Z.; Mantovani J.A.; Rodrigues F.H.G.; Bagatini T.; Curi N.H.A.; Emmert L.; Erdmann R.H.; Costa R.R.G.F.; Martinelli A.; Santos C.V.F.; Kindel A.","Grilo, Clara (23979931500); Coimbra, Michely R. (57203916621); Cerqueira, Rafaela C. (57203911492); Barbosa, Priscilla (57203915193); Dornas, Rubem A. P. (15757223600); Gonçalves, Larissa O. (55651118600); Teixeira, Fernanda Z. (54405042800); Coelho, Igor Pfeifer (24436180300); Schmidt, Brenda R. (57203919455); Pacheco, Diana L. K. (57203918983); Schuck, Gabriela (57196056844); Esperando, Isadora B. (57203917531); Anza, Juan A. (57196058884); Beduschi, Júlia (57196057171); Oliveira, Nicole R. (57203908403); Pinheiro, Paula F. (55356773400); Bager, Alex (16244184400); Secco, Helio (56019717200); Guerreiro, Marcello (57197719789); Carvalho, Carine F. (56625544900); Veloso, Aline C. (57203916319); Custódio, Ana E. I. (56625681900); Marçal, Oswaldo (23985673500); Ciocheti, Giordano (20336487900); Assis, Julia (57195989375); Ribeiro, Milton Cezar (26321928900); Francisco, Beatriz S. S. (57203907471); Cherem, Jorge J. (6507941869); Trigo, Tatiane C. (25029099900); Jardim, Márcia M. A. (55919605400); Franceschi, Ingridi C. (57203916071); Espinosa, Caroline (57206396817); Tirelli, Flávia P. (35306258600); Rocha, Vlamir J. (15047022600); Sekiama, Margareth L. (54950186600); Barbosa, Gedimar P. (57201473091); Rossi, Helen R. (57203916811); Moreira, Tainah C. (57203920294); Cervini, Marcelo (22957313200); Rosa, Clarissa Alves (56637830300); Silva, Lucas Gonçalves (57190131988); Ferreira, Claudia M. M. (36706028600); César, Augusto (57203916809); Casella, Janaina (22933737300); Mendes, Sérgio L. (12144332200); Zina, Juliana (8587393400); Bastos, Deivson F. O. (57203912351); Souza, Ricardo A. T. (58400748800); Hartmann, Paulo A. (8377128600); Deffaci, Angela C. G. (57200544559); Mulinari, Jéssica (56993839200); Luzzi, Siane C. (57203913140); Rezzadori, Tiago (57203910940); Kolcenti, Cassiane (57194873909); Reis, Tiago Xavier (57203909676); Fonseca, Vanessa S. C. (57203918338); Giorgi, Camilo F. (57203909912); Migliorini, Raissa P. (57203432775); Kasper, Carlos Benhur (26635198300); Bueno, Cecília (55848464300); Sobanski, Marcela (57203911294); Pereira, Ana P. F. G. (57203912460); Andrade, Fernanda A. G. (15845168600); Fernandes, Marcus E. B. (15845359800); Corrêa, Luiz L. C. (36983001600); Nepomuceno, Adriana (57203917104); Banhos, Aureo (24337531800); Hannibal, Wellington (36058862100); Fonseca, Rogério (57188865854); Costa, Lizit A. (57203914007); Medici, Emilia P. (55754728400); Croce, Aline (57203910669); Werther, Karin (56013235600); Oliveira, Juliana P. (57191225423); Ribeiro, Julia M. (57193807091); de Santi, Mariele (57195102734); Kawanami, Aline E. (56856750100); Perles, Livia (57193806342); do Couto, Caroline (57194445212); Figueiró, Daniela S. (57203917978); Eizirik, Eduardo (6602181331); Correia, Antonio A. (57203909697); Corrêa, Fabio M. (57203915449); Queirolo, Diego (22954214400); Quagliatto, André L. (57203911996); Saranholi, Bruno H. (57189897305); Galetti, Pedro M. (7004425069); Rodriguez-Castro, Karen G. (36490413600); Braz, Vivian S. (24824001000); França, Frederico G. R. (55008923600); Buss, Gerson (37110621500); Rezini, Josias A. (56674640700); Lion, Marília B. (36918831000); Cheida, Carolina C. (57203915266); Lacerda, Ana C. R. (35072703900); Freitas, Carlos Henrique (57203908429); Venâncio, Fernando (56674415800); Adania, Cristina H. (6506596901); Batisteli, Augusto F. (57191631720); Hegel, Carla G. Z. (57191282607); Mantovani, José A. (57203917825); Rodrigues, Flávio H. G. (7101624945); Bagatini, Tathiana (57203913331); Curi, Nelson H. A. (15845200200); Emmert, Luciano (35729959700); Erdmann, Renato H. (26538688500); Costa, Raoni R. G. F. (56861701900); Martinelli, Agustín (57203920366); Santos, Clarice V. F. (57193091611); Kindel, Andreas (24436939600)","23979931500; 57203916621; 57203911492; 57203915193; 15757223600; 55651118600; 54405042800; 24436180300; 57203919455; 57203918983; 57196056844; 57203917531; 57196058884; 57196057171; 57203908403; 55356773400; 16244184400; 56019717200; 57197719789; 56625544900; 57203916319; 56625681900; 23985673500; 20336487900; 57195989375; 26321928900; 57203907471; 6507941869; 25029099900; 55919605400; 57203916071; 57206396817; 35306258600; 15047022600; 54950186600; 57201473091; 57203916811; 57203920294; 22957313200; 56637830300; 57190131988; 36706028600; 57203916809; 22933737300; 12144332200; 8587393400; 57203912351; 58400748800; 8377128600; 57200544559; 56993839200; 57203913140; 57203910940; 57194873909; 57203909676; 57203918338; 57203909912; 57203432775; 26635198300; 55848464300; 57203911294; 57203912460; 15845168600; 15845359800; 36983001600; 57203917104; 24337531800; 36058862100; 57188865854; 57203914007; 55754728400; 57203910669; 56013235600; 57191225423; 57193807091; 57195102734; 56856750100; 57193806342; 57194445212; 57203917978; 6602181331; 57203909697; 57203915449; 22954214400; 57203911996; 57189897305; 7004425069; 36490413600; 24824001000; 55008923600; 37110621500; 56674640700; 36918831000; 57203915266; 35072703900; 57203908429; 56674415800; 6506596901; 57191631720; 57191282607; 57203917825; 7101624945; 57203913331; 15845200200; 35729959700; 26538688500; 56861701900; 57203920366; 57193091611; 24436939600","BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills","2018","Ecology","99","11","","2625","","","44","10.1002/ecy.2464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053542886&doi=10.1002%2fecy.2464&partnerID=40&md5=840ded24dc3f9cd51ca4413872e29fe7","Note","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85053542886"
